id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2977389,guanyuan_aq,2018-04-28 09:00:00,138.0,168.0,44.0,0.8,,11.0
2977390,wanshouxigong_aq,2018-04-28 09:00:00,114.0,171.0,30.0,1.1,229.0,8.0
2977391,aotizhongxin_aq,2018-04-28 09:00:00,137.0,164.0,39.0,0.6,259.0,9.0
2977392,nongzhanguan_aq,2018-04-28 09:00:00,138.0,186.0,38.0,0.9,240.0,10.0
2977393,wanliu_aq,2018-04-28 09:00:00,113.0,184.0,32.0,0.8,245.0,2.0
2977394,beibuxinqu_aq,2018-04-28 09:00:00,103.0,234.0,35.0,0.9,232.0,7.0
2977395,zhiwuyuan_aq,2018-04-28 09:00:00,,,,,,
2977396,fengtaihuayuan_aq,2018-04-28 09:00:00,103.0,148.0,21.0,0.9,246.0,10.0
2977397,yungang_aq,2018-04-28 09:00:00,103.0,166.0,21.0,0.8,283.0,10.0
2977398,gucheng_aq,2018-04-28 09:00:00,115.0,161.0,30.0,0.8,256.0,8.0
2977399,fangshan_aq,2018-04-28 09:00:00,102.0,,27.0,0.8,271.0,9.0
2977400,daxing_aq,2018-04-28 09:00:00,124.0,190.0,20.0,0.6,243.0,16.0
2977401,yizhuang_aq,2018-04-28 09:00:00,123.0,175.0,30.0,1.1,267.0,12.0
2977402,tongzhou_aq,2018-04-28 09:00:00,144.0,185.0,25.0,1.0,268.0,14.0
2977403,shunyi_aq,2018-04-28 09:00:00,174.0,,31.0,1.4,288.0,16.0
2977404,pingchang_aq,2018-04-28 09:00:00,113.0,212.0,50.0,0.8,211.0,6.0
2977405,mentougou_aq,2018-04-28 09:00:00,90.0,163.0,41.0,0.8,254.0,7.0
2977406,pinggu_aq,2018-04-28 09:00:00,128.0,155.0,28.0,1.0,298.0,15.0
2977407,huairou_aq,2018-04-28 09:00:00,92.0,236.0,66.0,0.8,171.0,9.0
2977408,miyun_aq,2018-04-28 09:00:00,149.0,209.0,37.0,1.0,282.0,9.0
2977409,yanqin_aq,2018-04-28 09:00:00,59.0,179.0,31.0,0.5,197.0,4.0
2977410,dingling_aq,2018-04-28 09:00:00,108.0,187.0,51.0,0.8,203.0,6.0
2977411,badaling_aq,2018-04-28 09:00:00,51.0,228.0,38.0,0.5,195.0,4.0
2977412,miyunshuiku_aq,2018-04-28 09:00:00,130.0,222.0,24.0,0.9,280.0,8.0
2977413,donggaocun_aq,2018-04-28 09:00:00,153.0,,24.0,1.0,267.0,14.0
2977414,yongledian_aq,2018-04-28 09:00:00,141.0,201.0,33.0,1.5,303.0,18.0
2977415,yufa_aq,2018-04-28 09:00:00,186.0,222.0,25.0,0.9,259.0,18.0
2977416,liulihe_aq,2018-04-28 09:00:00,130.0,238.0,18.0,0.8,237.0,12.0
2977417,qianmen_aq,2018-04-28 09:00:00,128.0,183.0,61.0,0.9,226.0,15.0
2977418,yongdingmennei_aq,2018-04-28 09:00:00,124.0,165.0,66.0,1.3,281.0,20.0
2977419,xizhimenbei_aq,2018-04-28 09:00:00,153.0,162.0,65.0,1.0,204.0,14.0
2977420,nansanhuan_aq,2018-04-28 09:00:00,113.0,157.0,86.0,1.0,193.0,11.0
2977421,dongsihuan_aq,2018-04-28 09:00:00,131.0,176.0,49.0,1.0,235.0,15.0
2977443,dongsi_aq,2018-04-28 10:00:00,126.0,176.0,31.0,0.9,257.0,13.0
2977444,tiantan_aq,2018-04-28 10:00:00,111.0,181.0,27.0,0.9,216.0,12.0
2977445,guanyuan_aq,2018-04-28 10:00:00,135.0,175.0,40.0,0.8,,13.0
2977446,wanshouxigong_aq,2018-04-28 10:00:00,119.0,200.0,29.0,1.1,227.0,10.0
2977447,aotizhongxin_aq,2018-04-28 10:00:00,114.0,143.0,40.0,0.6,245.0,10.0
2977448,nongzhanguan_aq,2018-04-28 10:00:00,122.0,204.0,40.0,0.9,230.0,10.0
2977449,wanliu_aq,2018-04-28 10:00:00,97.0,188.0,35.0,0.8,241.0,2.0
2977450,beibuxinqu_aq,2018-04-28 10:00:00,94.0,217.0,31.0,0.9,243.0,7.0
2977451,zhiwuyuan_aq,2018-04-28 10:00:00,,,,,,
2977452,fengtaihuayuan_aq,2018-04-28 10:00:00,127.0,191.0,27.0,0.9,248.0,12.0
2977453,yungang_aq,2018-04-28 10:00:00,100.0,169.0,23.0,0.8,266.0,11.0
2977454,gucheng_aq,2018-04-28 10:00:00,125.0,179.0,39.0,0.8,250.0,7.0
2977455,fangshan_aq,2018-04-28 10:00:00,112.0,,28.0,0.9,262.0,9.0
2977456,daxing_aq,2018-04-28 10:00:00,125.0,202.0,27.0,0.6,233.0,15.0
2977457,yizhuang_aq,2018-04-28 10:00:00,115.0,153.0,28.0,1.0,257.0,9.0
2977458,tongzhou_aq,2018-04-28 10:00:00,143.0,195.0,26.0,1.0,265.0,12.0
2977459,shunyi_aq,2018-04-28 10:00:00,154.0,195.0,35.0,1.4,287.0,16.0
2977460,pingchang_aq,2018-04-28 10:00:00,117.0,220.0,39.0,0.8,234.0,8.0
2977461,mentougou_aq,2018-04-28 10:00:00,90.0,175.0,47.0,0.8,250.0,7.0
2977462,pinggu_aq,2018-04-28 10:00:00,,162.0,30.0,1.1,310.0,13.0
2977463,huairou_aq,2018-04-28 10:00:00,119.0,278.0,48.0,1.1,238.0,10.0
2977464,miyun_aq,2018-04-28 10:00:00,164.0,223.0,47.0,1.1,271.0,8.0
2977465,yanqin_aq,2018-04-28 10:00:00,78.0,170.0,40.0,0.6,211.0,5.0
2977466,dingling_aq,2018-04-28 10:00:00,119.0,228.0,71.0,0.9,184.0,6.0
2977467,badaling_aq,2018-04-28 10:00:00,65.0,223.0,42.0,0.5,213.0,4.0
2977468,miyunshuiku_aq,2018-04-28 10:00:00,149.0,223.0,23.0,0.9,284.0,8.0
2977469,donggaocun_aq,2018-04-28 10:00:00,156.0,,25.0,1.1,272.0,15.0
2977470,yongledian_aq,2018-04-28 10:00:00,145.0,225.0,35.0,1.5,297.0,17.0
2977471,yufa_aq,2018-04-28 10:00:00,175.0,179.0,22.0,0.9,237.0,20.0
2977472,liulihe_aq,2018-04-28 10:00:00,148.0,259.0,22.0,0.8,244.0,10.0
2977473,qianmen_aq,2018-04-28 10:00:00,119.0,188.0,50.0,1.0,227.0,16.0
2977474,yongdingmennei_aq,2018-04-28 10:00:00,118.0,176.0,59.0,1.3,273.0,25.0
2977475,xizhimenbei_aq,2018-04-28 10:00:00,138.0,178.0,66.0,0.9,194.0,13.0
2977476,nansanhuan_aq,2018-04-28 10:00:00,108.0,153.0,83.0,0.9,180.0,14.0
2977477,dongsihuan_aq,2018-04-28 10:00:00,112.0,192.0,46.0,0.9,230.0,12.0
2977499,dongsi_aq,2018-04-28 11:00:00,130.0,202.0,34.0,0.9,238.0,16.0
2977500,tiantan_aq,2018-04-28 11:00:00,109.0,162.0,29.0,0.9,204.0,9.0
2977501,guanyuan_aq,2018-04-28 11:00:00,132.0,184.0,48.0,0.9,227.0,15.0
2977502,wanshouxigong_aq,2018-04-28 11:00:00,123.0,211.0,34.0,1.1,212.0,11.0
2977503,aotizhongxin_aq,2018-04-28 11:00:00,117.0,155.0,43.0,0.6,233.0,13.0
2977504,nongzhanguan_aq,2018-04-28 11:00:00,123.0,220.0,46.0,1.0,208.0,11.0
2977505,wanliu_aq,2018-04-28 11:00:00,124.0,251.0,42.0,0.9,225.0,2.0
2977506,beibuxinqu_aq,2018-04-28 11:00:00,86.0,203.0,35.0,0.9,230.0,5.0
2977507,zhiwuyuan_aq,2018-04-28 11:00:00,,,,,,
2977508,fengtaihuayuan_aq,2018-04-28 11:00:00,128.0,197.0,37.0,1.0,229.0,11.0
2977509,yungang_aq,2018-04-28 11:00:00,118.0,178.0,23.0,0.9,248.0,10.0
2977510,gucheng_aq,2018-04-28 11:00:00,130.0,198.0,44.0,0.9,225.0,5.0
2977511,fangshan_aq,2018-04-28 11:00:00,119.0,,31.0,0.9,247.0,7.0
2977512,daxing_aq,2018-04-28 11:00:00,139.0,209.0,31.0,0.7,227.0,11.0
2977513,yizhuang_aq,2018-04-28 11:00:00,122.0,172.0,40.0,1.0,244.0,7.0
2977514,tongzhou_aq,2018-04-28 11:00:00,133.0,217.0,35.0,1.0,251.0,12.0
2977515,shunyi_aq,2018-04-28 11:00:00,144.0,189.0,42.0,1.3,267.0,14.0
2977516,pingchang_aq,2018-04-28 11:00:00,103.0,169.0,31.0,0.7,235.0,8.0
2977517,mentougou_aq,2018-04-28 11:00:00,103.0,187.0,54.0,0.9,229.0,8.0
2977518,pinggu_aq,2018-04-28 11:00:00,78.0,172.0,32.0,1.3,288.0,11.0
2977519,huairou_aq,2018-04-28 11:00:00,156.0,248.0,45.0,1.1,235.0,9.0
2977520,miyun_aq,2018-04-28 11:00:00,153.0,206.0,39.0,1.2,279.0,8.0
2977521,yanqin_aq,2018-04-28 11:00:00,100.0,191.0,52.0,0.8,197.0,6.0
2977522,dingling_aq,2018-04-28 11:00:00,121.0,218.0,67.0,1.0,160.0,5.0
2977523,badaling_aq,2018-04-28 11:00:00,84.0,231.0,44.0,0.7,218.0,5.0
2977524,miyunshuiku_aq,2018-04-28 11:00:00,157.0,205.0,22.0,1.0,276.0,8.0
2977525,donggaocun_aq,2018-04-28 11:00:00,149.0,,25.0,1.1,224.0,11.0
2977526,yongledian_aq,2018-04-28 11:00:00,154.0,227.0,35.0,1.3,276.0,14.0
2977527,yufa_aq,2018-04-28 11:00:00,193.0,234.0,25.0,0.9,203.0,12.0
2977528,liulihe_aq,2018-04-28 11:00:00,185.0,306.0,44.0,0.9,217.0,10.0
2977529,qianmen_aq,2018-04-28 11:00:00,137.0,250.0,54.0,1.0,212.0,16.0
2977530,yongdingmennei_aq,2018-04-28 11:00:00,126.0,219.0,72.0,1.2,253.0,19.0
2977531,xizhimenbei_aq,2018-04-28 11:00:00,153.0,200.0,88.0,1.1,168.0,12.0
2977532,nansanhuan_aq,2018-04-28 11:00:00,119.0,186.0,104.0,1.0,158.0,14.0
2977533,dongsihuan_aq,2018-04-28 11:00:00,115.0,178.0,53.0,0.9,214.0,12.0
2977555,dongsi_aq,2018-04-28 12:00:00,142.0,204.0,34.0,1.0,,15.0
2977556,tiantan_aq,2018-04-28 12:00:00,129.0,188.0,32.0,1.0,191.0,8.0
2977557,guanyuan_aq,2018-04-28 12:00:00,153.0,218.0,38.0,0.9,234.0,15.0
2977558,wanshouxigong_aq,2018-04-28 12:00:00,143.0,229.0,37.0,1.2,197.0,9.0
2977559,aotizhongxin_aq,2018-04-28 12:00:00,134.0,184.0,41.0,0.7,229.0,12.0
2977560,nongzhanguan_aq,2018-04-28 12:00:00,134.0,241.0,47.0,1.1,199.0,11.0
2977561,wanliu_aq,2018-04-28 12:00:00,130.0,226.0,43.0,1.1,209.0,2.0
2977562,beibuxinqu_aq,2018-04-28 12:00:00,90.0,260.0,35.0,1.0,199.0,5.0
2977563,zhiwuyuan_aq,2018-04-28 12:00:00,,,,,,
2977564,fengtaihuayuan_aq,2018-04-28 12:00:00,155.0,206.0,51.0,1.1,196.0,10.0
2977565,yungang_aq,2018-04-28 12:00:00,142.0,185.0,29.0,0.9,221.0,8.0
2977566,gucheng_aq,2018-04-28 12:00:00,148.0,193.0,43.0,0.9,212.0,4.0
2977567,fangshan_aq,2018-04-28 12:00:00,144.0,,42.0,1.0,223.0,6.0
2977568,daxing_aq,2018-04-28 12:00:00,150.0,202.0,33.0,0.7,210.0,8.0
2977569,yizhuang_aq,2018-04-28 12:00:00,136.0,177.0,47.0,1.1,202.0,6.0
2977570,tongzhou_aq,2018-04-28 12:00:00,147.0,221.0,41.0,1.0,220.0,13.0
2977571,shunyi_aq,2018-04-28 12:00:00,140.0,194.0,55.0,1.3,223.0,13.0
2977572,pingchang_aq,2018-04-28 12:00:00,105.0,213.0,39.0,0.8,210.0,8.0
2977573,mentougou_aq,2018-04-28 12:00:00,132.0,201.0,63.0,1.0,188.0,6.0
2977574,pinggu_aq,2018-04-28 12:00:00,166.0,179.0,46.0,1.4,233.0,8.0
2977575,huairou_aq,2018-04-28 12:00:00,155.0,248.0,47.0,1.0,211.0,7.0
2977576,miyun_aq,2018-04-28 12:00:00,159.0,201.0,38.0,1.2,275.0,6.0
2977577,yanqin_aq,2018-04-28 12:00:00,121.0,206.0,54.0,0.8,181.0,5.0
2977578,dingling_aq,2018-04-28 12:00:00,102.0,159.0,53.0,0.9,128.0,3.0
2977579,badaling_aq,2018-04-28 12:00:00,111.0,213.0,49.0,0.7,213.0,5.0
2977580,miyunshuiku_aq,2018-04-28 12:00:00,154.0,192.0,24.0,1.0,272.0,7.0
2977581,donggaocun_aq,2018-04-28 12:00:00,175.0,,27.0,1.1,232.0,10.0
2977582,yongledian_aq,2018-04-28 12:00:00,158.0,207.0,38.0,1.3,240.0,12.0
2977583,yufa_aq,2018-04-28 12:00:00,197.0,217.0,40.0,1.0,169.0,7.0
2977584,liulihe_aq,2018-04-28 12:00:00,205.0,335.0,57.0,1.0,166.0,4.0
2977585,qianmen_aq,2018-04-28 12:00:00,150.0,235.0,59.0,1.1,198.0,15.0
2977586,yongdingmennei_aq,2018-04-28 12:00:00,139.0,203.0,74.0,1.2,234.0,12.0
2977587,xizhimenbei_aq,2018-04-28 12:00:00,170.0,231.0,92.0,1.1,166.0,10.0
2977588,nansanhuan_aq,2018-04-28 12:00:00,143.0,218.0,116.0,1.1,131.0,13.0
2977589,dongsihuan_aq,2018-04-28 12:00:00,147.0,182.0,46.0,1.0,215.0,14.0
2977611,dongsi_aq,2018-04-28 13:00:00,167.0,219.0,41.0,1.1,,16.0
2977612,tiantan_aq,2018-04-28 13:00:00,155.0,196.0,38.0,1.1,2.0,7.0
2977613,guanyuan_aq,2018-04-28 13:00:00,183.0,237.0,42.0,1.0,228.0,16.0
2977614,wanshouxigong_aq,2018-04-28 13:00:00,168.0,245.0,41.0,1.3,183.0,8.0
2977615,aotizhongxin_aq,2018-04-28 13:00:00,154.0,193.0,48.0,0.8,210.0,11.0
2977616,nongzhanguan_aq,2018-04-28 13:00:00,149.0,232.0,46.0,1.1,195.0,12.0
2977617,wanliu_aq,2018-04-28 13:00:00,159.0,245.0,55.0,1.2,187.0,2.0
2977618,beibuxinqu_aq,2018-04-28 13:00:00,108.0,274.0,34.0,1.1,134.0,2.0
2977619,zhiwuyuan_aq,2018-04-28 13:00:00,,,,,,
2977620,fengtaihuayuan_aq,2018-04-28 13:00:00,182.0,248.0,62.0,1.2,174.0,9.0
2977621,yungang_aq,2018-04-28 13:00:00,179.0,219.0,34.0,1.1,200.0,7.0
2977622,gucheng_aq,2018-04-28 13:00:00,181.0,221.0,47.0,1.0,193.0,4.0
2977623,fangshan_aq,2018-04-28 13:00:00,178.0,,58.0,1.2,196.0,6.0
2977624,daxing_aq,2018-04-28 13:00:00,177.0,237.0,30.0,0.8,217.0,9.0
2977625,yizhuang_aq,2018-04-28 13:00:00,150.0,199.0,75.0,1.2,145.0,5.0
2977626,tongzhou_aq,2018-04-28 13:00:00,151.0,213.0,46.0,1.1,190.0,13.0
2977627,shunyi_aq,2018-04-28 13:00:00,146.0,244.0,67.0,1.3,175.0,12.0
2977628,pingchang_aq,2018-04-28 13:00:00,125.0,226.0,31.0,0.9,186.0,8.0
2977629,mentougou_aq,2018-04-28 13:00:00,144.0,212.0,52.0,1.0,201.0,7.0
2977630,pinggu_aq,2018-04-28 13:00:00,173.0,,38.0,1.3,186.0,5.0
2977631,huairou_aq,2018-04-28 13:00:00,160.0,254.0,53.0,1.1,175.0,5.0
2977632,miyun_aq,2018-04-28 13:00:00,174.0,213.0,52.0,1.4,223.0,4.0
2977633,yanqin_aq,2018-04-28 13:00:00,123.0,206.0,39.0,0.8,202.0,7.0
2977634,dingling_aq,2018-04-28 13:00:00,99.0,143.0,45.0,0.9,132.0,2.0
2977635,badaling_aq,2018-04-28 13:00:00,123.0,232.0,71.0,0.8,188.0,4.0
2977636,miyunshuiku_aq,2018-04-28 13:00:00,162.0,187.0,23.0,1.0,254.0,5.0
2977637,donggaocun_aq,2018-04-28 13:00:00,189.0,,26.0,1.4,264.0,12.0
2977638,yongledian_aq,2018-04-28 13:00:00,162.0,223.0,51.0,1.3,194.0,11.0
2977639,yufa_aq,2018-04-28 13:00:00,203.0,225.0,44.0,1.0,146.0,6.0
2977640,liulihe_aq,2018-04-28 13:00:00,217.0,324.0,38.0,1.0,141.0,2.0
2977641,qianmen_aq,2018-04-28 13:00:00,177.0,270.0,65.0,1.2,190.0,15.0
2977642,yongdingmennei_aq,2018-04-28 13:00:00,173.0,243.0,82.0,1.3,226.0,16.0
2977643,xizhimenbei_aq,2018-04-28 13:00:00,205.0,250.0,88.0,1.2,159.0,9.0
2977644,nansanhuan_aq,2018-04-28 13:00:00,176.0,228.0,120.0,1.2,118.0,13.0
2977645,dongsihuan_aq,2018-04-28 13:00:00,168.0,198.0,50.0,1.0,202.0,15.0
2977667,dongsi_aq,2018-04-28 14:00:00,188.0,248.0,41.0,1.2,205.0,17.0
2977668,tiantan_aq,2018-04-28 14:00:00,181.0,222.0,42.0,1.2,170.0,7.0
2977669,guanyuan_aq,2018-04-28 14:00:00,205.0,256.0,42.0,1.0,230.0,16.0
2977670,wanshouxigong_aq,2018-04-28 14:00:00,187.0,279.0,43.0,1.3,170.0,7.0
2977671,aotizhongxin_aq,2018-04-28 14:00:00,182.0,210.0,55.0,0.9,198.0,10.0
2977672,nongzhanguan_aq,2018-04-28 14:00:00,177.0,264.0,50.0,1.2,192.0,12.0
2977673,wanliu_aq,2018-04-28 14:00:00,182.0,268.0,72.0,1.3,151.0,2.0
2977674,beibuxinqu_aq,2018-04-28 14:00:00,114.0,234.0,82.0,1.1,84.0,2.0
2977675,zhiwuyuan_aq,2018-04-28 14:00:00,,,,,,
2977676,fengtaihuayuan_aq,2018-04-28 14:00:00,210.0,283.0,86.0,1.3,139.0,10.0
2977677,yungang_aq,2018-04-28 14:00:00,182.0,238.0,31.0,1.1,193.0,7.0
2977678,gucheng_aq,2018-04-28 14:00:00,204.0,229.0,47.0,1.0,186.0,4.0
2977679,fangshan_aq,2018-04-28 14:00:00,201.0,,50.0,1.2,194.0,7.0
2977680,daxing_aq,2018-04-28 14:00:00,200.0,264.0,28.0,0.9,215.0,11.0
2977681,yizhuang_aq,2018-04-28 14:00:00,171.0,224.0,68.0,1.3,155.0,4.0
2977682,tongzhou_aq,2018-04-28 14:00:00,160.0,228.0,59.0,1.1,155.0,12.0
2977683,shunyi_aq,2018-04-28 14:00:00,168.0,273.0,95.0,1.5,101.0,9.0
2977684,pingchang_aq,2018-04-28 14:00:00,141.0,210.0,33.0,0.9,166.0,7.0
2977685,mentougou_aq,2018-04-28 14:00:00,142.0,222.0,99.0,1.2,100.0,5.0
2977686,pinggu_aq,2018-04-28 14:00:00,149.0,,29.0,1.2,175.0,4.0
2977687,huairou_aq,2018-04-28 14:00:00,174.0,261.0,51.0,1.3,101.0,3.0
2977688,miyun_aq,2018-04-28 14:00:00,181.0,210.0,66.0,1.5,180.0,3.0
2977689,yanqin_aq,2018-04-28 14:00:00,138.0,206.0,31.0,0.9,198.0,8.0
2977690,dingling_aq,2018-04-28 14:00:00,110.0,160.0,40.0,0.9,126.0,2.0
2977691,badaling_aq,2018-04-28 14:00:00,117.0,218.0,54.0,0.8,188.0,4.0
2977692,miyunshuiku_aq,2018-04-28 14:00:00,164.0,166.0,20.0,1.0,232.0,3.0
2977693,donggaocun_aq,2018-04-28 14:00:00,183.0,,23.0,1.2,258.0,13.0
2977694,yongledian_aq,2018-04-28 14:00:00,172.0,235.0,178.0,1.4,20.0,4.0
2977695,yufa_aq,2018-04-28 14:00:00,229.0,,44.0,1.1,159.0,7.0
2977696,liulihe_aq,2018-04-28 14:00:00,182.0,236.0,39.0,0.9,120.0,2.0
2977697,qianmen_aq,2018-04-28 14:00:00,197.0,298.0,64.0,1.2,177.0,14.0
2977698,yongdingmennei_aq,2018-04-28 14:00:00,201.0,256.0,91.0,1.5,206.0,17.0
2977699,xizhimenbei_aq,2018-04-28 14:00:00,238.0,259.0,82.0,1.2,160.0,9.0
2977700,nansanhuan_aq,2018-04-28 14:00:00,209.0,262.0,93.0,1.2,129.0,13.0
2977701,dongsihuan_aq,2018-04-28 14:00:00,200.0,213.0,47.0,1.1,209.0,15.0
2977723,dongsi_aq,2018-04-28 15:00:00,209.0,258.0,48.0,1.3,193.0,20.0
2977724,tiantan_aq,2018-04-28 15:00:00,197.0,228.0,44.0,1.3,149.0,6.0
2977725,guanyuan_aq,2018-04-28 15:00:00,209.0,247.0,45.0,1.2,201.0,13.0
2977726,wanshouxigong_aq,2018-04-28 15:00:00,200.0,279.0,43.0,1.4,166.0,7.0
2977727,aotizhongxin_aq,2018-04-28 15:00:00,195.0,217.0,49.0,1.0,197.0,9.0
2977728,nongzhanguan_aq,2018-04-28 15:00:00,190.0,272.0,51.0,1.4,180.0,14.0
2977729,wanliu_aq,2018-04-28 15:00:00,199.0,262.0,62.0,1.3,147.0,2.0
2977730,beibuxinqu_aq,2018-04-28 15:00:00,109.0,227.0,67.0,1.2,61.0,2.0
2977731,zhiwuyuan_aq,2018-04-28 15:00:00,,,,,,
2977732,fengtaihuayuan_aq,2018-04-28 15:00:00,227.0,295.0,84.0,1.3,133.0,10.0
2977733,yungang_aq,2018-04-28 15:00:00,191.0,226.0,34.0,1.1,160.0,5.0
2977734,gucheng_aq,2018-04-28 15:00:00,194.0,204.0,50.0,1.1,161.0,4.0
2977735,fangshan_aq,2018-04-28 15:00:00,201.0,,49.0,1.2,194.0,6.0
2977736,daxing_aq,2018-04-28 15:00:00,215.0,279.0,34.0,0.9,185.0,10.0
2977737,yizhuang_aq,2018-04-28 15:00:00,180.0,218.0,68.0,1.3,149.0,4.0
2977738,tongzhou_aq,2018-04-28 15:00:00,174.0,248.0,90.0,1.2,106.0,11.0
2977739,shunyi_aq,2018-04-28 15:00:00,186.0,231.0,89.0,1.5,78.0,6.0
2977740,pingchang_aq,2018-04-28 15:00:00,129.0,188.0,24.0,0.8,157.0,6.0
2977741,mentougou_aq,2018-04-28 15:00:00,116.0,187.0,65.0,1.0,114.0,2.0
2977742,pinggu_aq,2018-04-28 15:00:00,155.0,,24.0,1.2,185.0,4.0
2977743,huairou_aq,2018-04-28 15:00:00,178.0,234.0,44.0,1.3,94.0,2.0
2977744,miyun_aq,2018-04-28 15:00:00,192.0,202.0,78.0,1.5,139.0,2.0
2977745,yanqin_aq,2018-04-28 15:00:00,144.0,188.0,39.0,0.9,162.0,7.0
2977746,dingling_aq,2018-04-28 15:00:00,118.0,151.0,38.0,0.9,124.0,2.0
2977747,badaling_aq,2018-04-28 15:00:00,131.0,250.0,147.0,0.9,64.0,3.0
2977748,miyunshuiku_aq,2018-04-28 15:00:00,151.0,,18.0,1.0,196.0,2.0
2977749,donggaocun_aq,2018-04-28 15:00:00,167.0,,20.0,1.1,214.0,11.0
2977750,yongledian_aq,2018-04-28 15:00:00,174.0,246.0,145.0,1.4,2.0,3.0
2977751,yufa_aq,2018-04-28 15:00:00,234.0,,43.0,1.2,167.0,8.0
2977752,liulihe_aq,2018-04-28 15:00:00,138.0,168.0,25.0,0.8,144.0,2.0
2977753,qianmen_aq,2018-04-28 15:00:00,204.0,277.0,67.0,1.3,161.0,14.0
2977754,yongdingmennei_aq,2018-04-28 15:00:00,210.0,268.0,114.0,1.6,178.0,15.0
2977755,xizhimenbei_aq,2018-04-28 15:00:00,245.0,255.0,72.0,1.2,157.0,9.0
2977756,nansanhuan_aq,2018-04-28 15:00:00,232.0,269.0,109.0,1.3,109.0,14.0
2977757,dongsihuan_aq,2018-04-28 15:00:00,223.0,246.0,164.0,1.6,77.0,15.0
2977799,dongsi_aq,2018-04-28 16:00:00,218.0,254.0,59.0,1.5,163.0,23.0
2977800,tiantan_aq,2018-04-28 16:00:00,207.0,227.0,56.0,1.4,112.0,5.0
2977801,guanyuan_aq,2018-04-28 16:00:00,231.0,251.0,90.0,1.3,105.0,9.0
2977802,wanshouxigong_aq,2018-04-28 16:00:00,212.0,292.0,48.0,1.5,130.0,6.0
2977803,aotizhongxin_aq,2018-04-28 16:00:00,207.0,229.0,52.0,1.1,154.0,7.0
2977804,nongzhanguan_aq,2018-04-28 16:00:00,204.0,261.0,63.0,1.5,135.0,13.0
2977805,wanliu_aq,2018-04-28 16:00:00,201.0,264.0,69.0,1.2,105.0,2.0
2977806,beibuxinqu_aq,2018-04-28 16:00:00,110.0,219.0,92.0,1.2,21.0,2.0
2977807,zhiwuyuan_aq,2018-04-28 16:00:00,,,,,,
2977808,fengtaihuayuan_aq,2018-04-28 16:00:00,244.0,288.0,77.0,1.4,132.0,10.0
2977809,yungang_aq,2018-04-28 16:00:00,195.0,207.0,33.0,1.1,151.0,4.0
2977810,gucheng_aq,2018-04-28 16:00:00,194.0,195.0,100.0,1.2,82.0,2.0
2977811,fangshan_aq,2018-04-28 16:00:00,204.0,,53.0,1.2,172.0,6.0
2977812,daxing_aq,2018-04-28 16:00:00,224.0,280.0,42.0,1.0,161.0,9.0
2977813,yizhuang_aq,2018-04-28 16:00:00,180.0,203.0,50.0,1.3,157.0,3.0
2977814,tongzhou_aq,2018-04-28 16:00:00,188.0,248.0,68.0,1.2,113.0,10.0
2977815,shunyi_aq,2018-04-28 16:00:00,217.0,,62.0,1.6,114.0,8.0
2977816,pingchang_aq,2018-04-28 16:00:00,132.0,165.0,20.0,0.8,150.0,5.0
2977817,mentougou_aq,2018-04-28 16:00:00,94.0,137.0,50.0,0.8,118.0,2.0
2977818,pinggu_aq,2018-04-28 16:00:00,167.0,,23.0,1.2,199.0,4.0
2977819,huairou_aq,2018-04-28 16:00:00,184.0,,25.0,1.0,115.0,2.0
2977820,miyun_aq,2018-04-28 16:00:00,189.0,,75.0,1.4,114.0,2.0
2977821,yanqin_aq,2018-04-28 16:00:00,140.0,195.0,61.0,0.9,115.0,5.0
2977822,dingling_aq,2018-04-28 16:00:00,119.0,140.0,37.0,0.9,119.0,2.0
2977823,badaling_aq,2018-04-28 16:00:00,127.0,297.0,179.0,0.9,2.0,5.0
2977824,miyunshuiku_aq,2018-04-28 16:00:00,160.0,,19.0,1.0,172.0,2.0
2977825,donggaocun_aq,2018-04-28 16:00:00,170.0,,19.0,1.0,247.0,12.0
2977826,yongledian_aq,2018-04-28 16:00:00,196.0,238.0,140.0,1.5,2.0,2.0
2977827,yufa_aq,2018-04-28 16:00:00,189.0,,33.0,1.0,157.0,12.0
2977828,liulihe_aq,2018-04-28 16:00:00,128.0,178.0,22.0,0.8,138.0,2.0
2977829,qianmen_aq,2018-04-28 16:00:00,225.0,270.0,75.0,1.4,130.0,14.0
2977830,yongdingmennei_aq,2018-04-28 16:00:00,218.0,259.0,118.0,1.7,139.0,15.0
2977831,xizhimenbei_aq,2018-04-28 16:00:00,261.0,263.0,74.0,1.4,111.0,8.0
2977832,nansanhuan_aq,2018-04-28 16:00:00,243.0,298.0,110.0,1.3,94.0,15.0
2977833,dongsihuan_aq,2018-04-28 16:00:00,248.0,324.0,186.0,1.7,25.0,17.0
2977834,dongsi_aq,2018-04-28 17:00:00,227.0,252.0,54.0,1.4,144.0,23.0
2977835,tiantan_aq,2018-04-28 17:00:00,204.0,228.0,55.0,1.3,72.0,4.0
2977836,guanyuan_aq,2018-04-28 17:00:00,240.0,258.0,122.0,1.4,54.0,8.0
2977837,wanshouxigong_aq,2018-04-28 17:00:00,219.0,258.0,52.0,1.6,83.0,4.0
2977838,aotizhongxin_aq,2018-04-28 17:00:00,212.0,214.0,103.0,1.2,63.0,4.0
2977839,nongzhanguan_aq,2018-04-28 17:00:00,208.0,270.0,56.0,1.5,111.0,8.0
