id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2988773,london_grid_368,2018-04-27 11:00:00,RAIN,9.62,1000.026,77.0,120.48,14.24
2988774,london_grid_369,2018-04-27 11:00:00,RAIN,8.58,995.6126,85.0,115.49,15.7
2988775,london_grid_370,2018-04-27 11:00:00,RAIN,7.96,993.8881,90.0,113.25,16.23
2988776,london_grid_371,2018-04-27 11:00:00,RAIN,7.74,994.8526,92.0,113.07,15.74
2988777,london_grid_372,2018-04-27 11:00:00,RAIN,7.51,997.3355,93.0,113.11,15.34
2988778,london_grid_373,2018-04-27 11:00:00,RAIN,7.48,998.0674,94.0,111.71,14.35
2988779,london_grid_374,2018-04-27 11:00:00,RAIN,7.45,1000.3177,94.0,110.4,13.47
2988780,london_grid_375,2018-04-27 11:00:00,RAIN,7.4,1002.1539,94.0,108.98,12.9
2988781,london_grid_376,2018-04-27 11:00:00,RAIN,7.39,1003.0284,94.0,108.78,12.85
2988782,london_grid_377,2018-04-27 11:00:00,RAIN,7.31,1003.8678,94.0,107.19,12.52
2988783,london_grid_378,2018-04-27 11:00:00,RAIN,11.04,1005.6188,84.0,151.96,29.08
2988784,london_grid_379,2018-04-27 11:00:00,RAIN,11.17,1005.4773,83.0,152.32,29.61
2988785,london_grid_380,2018-04-27 11:00:00,RAIN,11.3,1005.3359,83.0,152.67,30.15
2988786,london_grid_381,2018-04-27 11:00:00,RAIN,11.38,1003.8573,83.0,153.63,29.26
2988787,london_grid_382,2018-04-27 11:00:00,RAIN,11.42,1001.0416,84.0,155.41,26.97
2988788,london_grid_383,2018-04-27 11:00:00,RAIN,12.01,1003.6393,84.0,160.09,26.06
2988789,london_grid_384,2018-04-27 11:00:00,RAIN,11.43,1001.1193,84.0,157.16,23.26
2988790,london_grid_385,2018-04-27 11:00:00,RAIN,10.47,994.2897,86.0,149.3,19.59
2988791,london_grid_386,2018-04-27 11:00:00,RAIN,10.62,999.0206,81.0,148.31,17.66
2988792,london_grid_387,2018-04-27 11:00:00,RAIN,10.17,998.9172,80.0,134.14,15.64
2988793,london_grid_388,2018-04-27 11:00:00,RAIN,10.13,1002.6582,75.0,123.56,14.34
2988794,london_grid_389,2018-04-27 11:00:00,RAIN,9.76,1001.0066,75.0,122.94,13.8
2988795,london_grid_390,2018-04-27 11:00:00,RAIN,8.63,998.6154,86.0,115.1,15.95
2988796,london_grid_391,2018-04-27 11:00:00,RAIN,8.11,997.565,90.0,113.64,16.22
2988797,london_grid_392,2018-04-27 11:00:00,RAIN,7.8,997.4857,92.0,114.42,15.86
2988798,london_grid_393,2018-04-27 11:00:00,RAIN,7.47,995.5247,93.0,115.05,15.34
2988799,london_grid_394,2018-04-27 11:00:00,RAIN,7.52,999.4434,94.0,114.61,14.71
2988800,london_grid_395,2018-04-27 11:00:00,RAIN,7.55,1001.4803,94.0,113.9,13.91
2988801,london_grid_396,2018-04-27 11:00:00,RAIN,7.44,1003.0861,94.0,110.59,12.74
2988802,london_grid_397,2018-04-27 11:00:00,RAIN,7.48,1003.8991,94.0,110.7,12.89
2988803,london_grid_398,2018-04-27 11:00:00,RAIN,7.43,1004.8325,93.0,108.67,12.49
2988804,london_grid_399,2018-04-27 11:00:00,RAIN,11.21,1005.7148,83.0,155.25,30.64
2988805,london_grid_400,2018-04-27 11:00:00,CLOUDY,11.2,1005.4655,83.0,151.03,29.1
2988806,london_grid_401,2018-04-27 11:00:00,RAIN,11.29,1005.1278,82.0,151.31,29.7
2988807,london_grid_402,2018-04-27 11:00:00,RAIN,11.41,1006.1463,82.0,156.35,33.45
2988808,london_grid_403,2018-04-27 11:00:00,RAIN,11.31,1000.7507,84.0,154.14,26.55
2988809,london_grid_404,2018-04-27 11:00:00,RAIN,11.3,997.9452,85.0,156.34,24.29
2988810,london_grid_405,2018-04-27 11:00:00,RAIN,10.8,995.8618,86.0,152.56,21.69
2988811,london_grid_406,2018-04-27 11:00:00,RAIN,10.29,993.7784,86.0,147.78,19.2
2988812,london_grid_407,2018-04-27 11:00:00,RAIN,10.05,994.7695,85.0,141.41,17.11
2988813,london_grid_408,2018-04-27 11:00:00,RAIN,10.07,998.835,80.0,133.27,15.5
2988814,london_grid_409,2018-04-27 11:00:00,RAIN,11.08,1007.0512,62.0,133.22,11.49
2988815,london_grid_410,2018-04-27 11:00:00,RAIN,9.36,1001.1242,81.0,119.4,15.01
2988816,london_grid_411,2018-04-27 11:00:00,RAIN,8.64,999.3478,87.0,115.72,15.82
2988817,london_grid_412,2018-04-27 11:00:00,RAIN,8.13,998.1839,90.0,114.64,16.14
2988818,london_grid_413,2018-04-27 11:00:00,RAIN,7.82,997.6326,92.0,115.91,15.93
2988819,london_grid_414,2018-04-27 11:00:00,RAIN,7.51,997.0813,94.0,117.21,15.74
2988820,london_grid_415,2018-04-27 11:00:00,RAIN,7.55,999.4833,93.0,116.77,14.96
2988821,london_grid_416,2018-04-27 11:00:00,RAIN,7.6,1001.8852,93.0,116.29,14.19
2988822,london_grid_417,2018-04-27 11:00:00,RAIN,7.61,1003.5693,93.0,114.97,13.55
2988823,london_grid_418,2018-04-27 11:00:00,RAIN,7.57,1004.5355,93.0,112.74,13.05
2988824,london_grid_419,2018-04-27 11:00:00,RAIN,7.53,1005.5017,93.0,110.33,12.58
2988825,london_grid_420,2018-04-27 11:00:00,CLOUDY,11.16,1005.9878,83.0,149.45,27.93
2988826,london_grid_421,2018-04-27 11:00:00,CLOUDY,11.22,1005.4537,82.0,149.69,28.6
2988827,london_grid_422,2018-04-27 11:00:00,CLOUDY,11.28,1004.9197,82.0,149.91,29.27
2988828,london_grid_423,2018-04-27 11:00:00,RAIN,11.28,1003.255,82.0,150.88,28.44
2988829,london_grid_424,2018-04-27 11:00:00,RAIN,11.21,1000.4598,84.0,152.82,26.14
2988830,london_grid_425,2018-04-27 11:00:00,RAIN,11.14,997.6646,85.0,155.13,23.88
2988831,london_grid_426,2018-04-27 11:00:00,RAIN,10.63,995.4658,86.0,151.2,21.29
2988832,london_grid_427,2018-04-27 11:00:00,RAIN,10.11,993.2671,87.0,146.21,18.84
2988833,london_grid_428,2018-04-27 11:00:00,RAIN,9.89,994.3628,85.0,139.93,16.84
2988834,london_grid_429,2018-04-27 11:00:00,RAIN,9.97,998.7529,81.0,132.37,15.36
2988835,london_grid_430,2018-04-27 11:00:00,RAIN,10.04,1003.143,76.0,123.41,14.21
2988836,london_grid_431,2018-04-27 11:00:00,RAIN,9.35,1001.6116,81.0,119.7,14.92
2988837,london_grid_432,2018-04-27 11:00:00,RAIN,8.66,1000.0802,87.0,116.35,15.7
2988838,london_grid_433,2018-04-27 11:00:00,RAIN,8.15,998.8029,90.0,115.65,16.07
2988839,london_grid_434,2018-04-27 11:00:00,RAIN,7.84,997.7796,92.0,117.38,16.01
2988840,london_grid_435,2018-04-27 11:00:00,RAIN,7.52,996.7563,94.0,119.11,15.97
2988841,london_grid_436,2018-04-27 11:00:00,RAIN,7.59,999.5232,93.0,118.86,15.23
2988842,london_grid_437,2018-04-27 11:00:00,RAIN,7.66,1002.29,93.0,118.58,14.48
2988843,london_grid_438,2018-04-27 11:00:00,RAIN,7.68,1004.1729,92.0,117.25,13.81
2988844,london_grid_439,2018-04-27 11:00:00,RAIN,7.66,1005.1719,92.0,114.72,13.23
2988845,london_grid_440,2018-04-27 11:00:00,RAIN,7.64,1006.1708,92.0,111.96,12.68
2988846,london_grid_441,2018-04-27 11:00:00,CLOUDY,11.16,1006.1302,82.0,148.26,27.4
2988847,london_grid_442,2018-04-27 11:00:00,CLOUDY,11.25,1005.3713,82.0,148.72,27.95
2988848,london_grid_443,2018-04-27 11:00:00,CLOUDY,11.34,1004.6124,81.0,149.17,28.51
2988849,london_grid_444,2018-04-27 11:00:00,CLOUDY,11.33,1002.8558,82.0,150.18,27.76
2988850,london_grid_445,2018-04-27 11:00:00,RAIN,11.21,1000.1016,83.0,151.96,25.73
2988851,london_grid_446,2018-04-27 11:00:00,RAIN,11.1,997.3474,85.0,154.04,23.73
2988852,london_grid_447,2018-04-27 11:00:00,RAIN,10.63,995.7544,86.0,150.26,21.15
2988853,london_grid_448,2018-04-27 11:00:00,RAIN,10.17,994.1613,87.0,145.46,18.69
2988854,london_grid_449,2018-04-27 11:00:00,RAIN,9.96,995.3232,85.0,139.43,16.73
2988855,london_grid_450,2018-04-27 11:00:00,RAIN,9.99,999.2398,81.0,132.24,15.3
2988856,london_grid_451,2018-04-27 11:00:00,RAIN,10.02,1003.1565,77.0,123.74,14.16
2988857,london_grid_452,2018-04-27 11:00:00,RAIN,9.33,1001.5055,82.0,120.22,14.88
2988858,london_grid_453,2018-04-27 11:00:00,RAIN,8.65,999.8545,87.0,117.04,15.64
2988859,london_grid_454,2018-04-27 11:00:00,RAIN,8.17,998.6706,91.0,116.59,16.06
2988860,london_grid_455,2018-04-27 11:00:00,RAIN,7.9,997.9537,92.0,118.62,16.1
2988861,london_grid_456,2018-04-27 11:00:00,RAIN,7.63,997.2369,94.0,120.63,16.17
2988862,london_grid_457,2018-04-27 11:00:00,RAIN,7.68,999.6243,93.0,120.45,15.48
2988863,london_grid_458,2018-04-27 11:00:00,RAIN,7.75,1002.0739,92.0,120.6,14.84
2988864,london_grid_459,2018-04-27 11:00:00,RAIN,7.75,1003.8324,92.0,118.92,14.14
2988865,london_grid_460,2018-04-27 11:00:00,RAIN,7.74,1005.0863,92.0,116.31,13.53
2988866,london_grid_461,2018-04-27 11:00:00,RAIN,7.73,1006.3403,91.0,113.46,12.94
2988867,london_grid_462,2018-04-27 11:00:00,CLOUDY,11.16,1006.2727,82.0,147.01,26.88
2988868,london_grid_463,2018-04-27 11:00:00,CLOUDY,11.28,1005.2889,81.0,147.71,27.31
2988869,london_grid_464,2018-04-27 11:00:00,CLOUDY,11.4,1004.3051,81.0,148.39,27.75
2988870,london_grid_465,2018-04-27 11:00:00,CLOUDY,11.38,1002.4566,81.0,149.45,27.09
2988871,london_grid_466,2018-04-27 11:00:00,CLOUDY,11.22,999.7434,83.0,151.07,25.33
2988872,london_grid_467,2018-04-27 11:00:00,RAIN,11.06,997.0302,84.0,152.92,23.59
2988873,london_grid_468,2018-04-27 11:00:00,RAIN,10.64,996.0429,85.0,149.3,21.02
2988874,london_grid_469,2018-04-27 11:00:00,RAIN,10.23,995.0556,86.0,144.7,18.56
2988875,london_grid_470,2018-04-27 11:00:00,RAIN,10.02,996.2836,85.0,138.93,16.61
2988876,london_grid_471,2018-04-27 11:00:00,RAIN,10.01,999.7268,81.0,132.1,15.24
2988877,london_grid_472,2018-04-27 11:00:00,RAIN,9.99,1003.1701,77.0,124.07,14.11
2988878,london_grid_473,2018-04-27 11:00:00,RAIN,9.32,1001.3994,82.0,120.75,14.83
2988879,london_grid_474,2018-04-27 11:00:00,RAIN,8.64,999.6288,88.0,117.75,15.59
2988880,london_grid_475,2018-04-27 11:00:00,RAIN,8.19,998.5382,91.0,117.53,16.05
2988881,london_grid_476,2018-04-27 11:00:00,RAIN,7.96,998.1279,92.0,119.85,16.2
2988882,london_grid_477,2018-04-27 11:00:00,RAIN,7.74,997.7175,93.0,122.12,16.37
2988883,london_grid_478,2018-04-27 11:00:00,RAIN,7.77,999.7254,93.0,121.99,15.75
2988884,london_grid_479,2018-04-27 11:00:00,RAIN,7.8,1001.7333,92.0,121.85,15.13
2988885,london_grid_480,2018-04-27 11:00:00,RAIN,7.82,1003.4918,92.0,120.52,14.48
2988886,london_grid_481,2018-04-27 11:00:00,RAIN,7.82,1005.0008,91.0,117.84,13.83
2988887,london_grid_482,2018-04-27 11:00:00,RAIN,7.83,1006.5098,91.0,114.9,13.21
2988888,london_grid_483,2018-04-27 11:00:00,CLOUDY,11.15,1006.3839,82.0,146.13,26.43
2988889,london_grid_484,2018-04-27 11:00:00,CLOUDY,11.25,1005.4904,81.0,146.73,26.87
2988890,london_grid_485,2018-04-27 11:00:00,CLOUDY,11.36,1004.5969,81.0,147.3,27.32
2988891,london_grid_486,2018-04-27 11:00:00,CLOUDY,11.35,1002.828,81.0,148.42,26.75
2988892,london_grid_487,2018-04-27 11:00:00,CLOUDY,11.23,1000.1837,82.0,150.23,25.18
2988893,london_grid_488,2018-04-27 11:00:00,CLOUDY,11.12,997.5393,83.0,152.29,23.63
2988894,london_grid_489,2018-04-27 11:00:00,RAIN,10.73,996.7508,84.0,148.99,21.1
2988895,london_grid_490,2018-04-27 11:00:00,RAIN,10.34,995.9623,86.0,144.81,18.66
2988896,london_grid_491,2018-04-27 11:00:00,RAIN,10.12,997.1553,85.0,139.3,16.75
2988897,london_grid_492,2018-04-27 11:00:00,RAIN,10.06,1000.3299,82.0,132.49,15.42
2988898,london_grid_493,2018-04-27 11:00:00,RAIN,10.0,1003.5044,78.0,124.54,14.35
2988899,london_grid_494,2018-04-27 11:00:00,RAIN,9.35,1001.7398,83.0,121.5,15.0
2988900,london_grid_495,2018-04-27 11:00:00,RAIN,8.71,999.9753,88.0,118.72,15.7
2988901,london_grid_496,2018-04-27 11:00:00,RAIN,8.28,998.9175,91.0,118.68,16.14
2988902,london_grid_497,2018-04-27 11:00:00,RAIN,8.08,998.5665,92.0,121.15,16.33
2988903,london_grid_498,2018-04-27 11:00:00,RAIN,7.88,998.2155,93.0,123.56,16.55
2988904,london_grid_499,2018-04-27 11:00:00,RAIN,7.88,999.8262,92.0,123.39,15.97
2988905,london_grid_500,2018-04-27 11:00:00,RAIN,7.88,1001.4369,92.0,123.2,15.39
2988906,london_grid_501,2018-04-27 11:00:00,RAIN,7.89,1003.081,91.0,121.83,14.75
2988907,london_grid_502,2018-04-27 11:00:00,RAIN,7.89,1004.7585,91.0,119.11,14.07
2988908,london_grid_503,2018-04-27 11:00:00,RAIN,7.89,1006.436,90.0,116.12,13.42
2988909,london_grid_504,2018-04-27 11:00:00,CLOUDY,11.14,1006.464,82.0,145.63,26.04
2988910,london_grid_505,2018-04-27 11:00:00,CLOUDY,11.17,1005.9758,81.0,145.78,26.63
2988911,london_grid_506,2018-04-27 11:00:00,CLOUDY,11.21,1005.4877,81.0,145.94,27.22
2988912,london_grid_507,2018-04-27 11:00:00,CLOUDY,11.24,1003.9698,81.0,147.1,26.76
2988913,london_grid_508,2018-04-27 11:00:00,CLOUDY,11.26,1001.4223,81.0,149.47,25.27
2988914,london_grid_509,2018-04-27 11:00:00,CLOUDY,11.28,998.8747,81.0,152.14,23.84
2988915,london_grid_510,2018-04-27 11:00:00,RAIN,10.89,997.8781,83.0,149.32,21.39
2988916,london_grid_511,2018-04-27 11:00:00,RAIN,10.5,996.8815,84.0,145.79,19.01
2988917,london_grid_512,2018-04-27 11:00:00,RAIN,10.25,997.9385,84.0,140.51,17.13
2988918,london_grid_513,2018-04-27 11:00:00,RAIN,10.14,1001.0489,82.0,133.37,15.85
2988919,london_grid_514,2018-04-27 11:00:00,RAIN,10.03,1004.1594,80.0,125.13,14.86
2988920,london_grid_515,2018-04-27 11:00:00,RAIN,9.44,1002.5267,84.0,122.43,15.4
2988921,london_grid_516,2018-04-27 11:00:00,RAIN,8.86,1000.894,88.0,119.93,15.97
2988922,london_grid_517,2018-04-27 11:00:00,RAIN,8.46,999.8082,91.0,120.02,16.34
2988923,london_grid_518,2018-04-27 11:00:00,RAIN,8.25,999.2695,91.0,122.53,16.51
2988924,london_grid_519,2018-04-27 11:00:00,RAIN,8.05,998.7308,92.0,124.98,16.72
2988925,london_grid_520,2018-04-27 11:00:00,RAIN,8.01,999.9266,92.0,124.67,16.15
2988926,london_grid_521,2018-04-27 11:00:00,RAIN,7.97,1001.1224,91.0,124.34,15.59
2988927,london_grid_522,2018-04-27 11:00:00,RAIN,7.95,1002.6,91.0,122.89,14.95
2988928,london_grid_523,2018-04-27 11:00:00,RAIN,7.94,1004.3595,90.0,120.15,14.24
2988929,london_grid_524,2018-04-27 11:00:00,RAIN,7.94,1006.1189,90.0,117.14,13.57
2988930,london_grid_525,2018-04-27 11:00:00,CLOUDY,11.13,1006.544,82.0,145.11,25.65
2988931,london_grid_526,2018-04-27 11:00:00,CLOUDY,11.09,1006.4613,81.0,144.83,26.4
2988932,london_grid_527,2018-04-27 11:00:00,CLOUDY,11.06,1006.3785,81.0,144.56,27.14
2988933,london_grid_528,2018-04-27 11:00:00,CLOUDY,11.12,1005.1117,81.0,145.78,26.78
2988934,london_grid_529,2018-04-27 11:00:00,CLOUDY,11.29,1002.6609,80.0,148.72,25.38
2988935,london_grid_530,2018-04-27 11:00:00,CLOUDY,11.45,1000.21,80.0,151.99,24.04
2988936,london_grid_531,2018-04-27 11:00:00,RAIN,11.06,999.0054,81.0,149.64,21.68
2988937,london_grid_532,2018-04-27 11:00:00,RAIN,10.67,997.8007,83.0,146.73,19.37
2988938,london_grid_533,2018-04-27 11:00:00,RAIN,10.39,998.7216,84.0,141.67,17.52
2988939,london_grid_534,2018-04-27 11:00:00,RAIN,10.23,1001.768,83.0,134.2,16.28
2988940,london_grid_535,2018-04-27 11:00:00,RAIN,10.07,1004.8144,82.0,125.67,15.37
2988941,london_grid_536,2018-04-27 11:00:00,RAIN,9.54,1003.3135,85.0,123.32,15.8
2988942,london_grid_537,2018-04-27 11:00:00,RAIN,9.01,1001.8127,88.0,121.1,16.25
2988943,london_grid_538,2018-04-27 11:00:00,RAIN,8.64,1000.699,90.0,121.33,16.55
2988944,london_grid_539,2018-04-27 11:00:00,RAIN,8.43,999.9726,91.0,123.87,16.71
2988945,london_grid_540,2018-04-27 11:00:00,RAIN,8.22,999.2461,92.0,126.37,16.89
2988946,london_grid_541,2018-04-27 11:00:00,RAIN,8.14,1000.027,91.0,125.92,16.34
2988947,london_grid_542,2018-04-27 11:00:00,RAIN,8.06,1000.8079,91.0,125.45,15.79
2988948,london_grid_543,2018-04-27 11:00:00,RAIN,8.02,1002.1191,90.0,123.92,15.15
2988949,london_grid_544,2018-04-27 11:00:00,RAIN,8.0,1003.9604,90.0,121.17,14.42
2988950,london_grid_545,2018-04-27 11:00:00,RAIN,7.98,1005.8018,89.0,118.13,13.73
2988951,london_grid_546,2018-04-27 11:00:00,CLOUDY,11.16,1006.6561,81.0,145.77,25.2
2988952,london_grid_547,2018-04-27 11:00:00,CLOUDY,11.09,1006.6397,81.0,145.23,25.87
2988953,london_grid_548,2018-04-27 11:00:00,CLOUDY,11.03,1006.6233,81.0,144.73,26.53
2988954,london_grid_549,2018-04-27 11:00:00,CLOUDY,11.13,1005.7795,80.0,145.95,26.29
2988955,london_grid_550,2018-04-27 11:00:00,CLOUDY,11.41,1004.1083,79.0,149.07,25.18
2988956,london_grid_551,2018-04-27 11:00:00,CLOUDY,11.69,1002.437,78.0,152.47,24.16
2988957,london_grid_552,2018-04-27 11:00:00,RAIN,11.26,1000.2459,80.0,150.72,21.98
2988958,london_grid_553,2018-04-27 11:00:00,RAIN,10.83,998.0547,82.0,148.59,19.83
2988959,london_grid_554,2018-04-27 11:00:00,RAIN,10.54,998.7662,83.0,143.7,18.25
2988960,london_grid_555,2018-04-27 11:00:00,RAIN,10.38,1002.3804,82.0,135.87,17.45
2988961,london_grid_556,2018-04-27 11:00:00,RAIN,10.22,1005.9946,82.0,127.47,17.01
2988962,london_grid_557,2018-04-27 11:00:00,RAIN,9.75,1004.7925,84.0,125.09,17.07
2988963,london_grid_558,2018-04-27 11:00:00,RAIN,9.28,1003.5905,87.0,122.74,17.16
2988964,london_grid_559,2018-04-27 11:00:00,RAIN,8.93,1002.4386,89.0,122.8,17.17
2988965,london_grid_560,2018-04-27 11:00:00,RAIN,8.69,1001.3368,90.0,125.25,17.11
2988966,london_grid_561,2018-04-27 11:00:00,RAIN,8.46,1000.2351,91.0,127.72,17.08
2988967,london_grid_562,2018-04-27 11:00:00,RAIN,8.34,1000.6859,90.0,127.18,16.46
2988968,london_grid_563,2018-04-27 11:00:00,RAIN,8.22,1001.1367,90.0,126.59,15.85
2988969,london_grid_564,2018-04-27 11:00:00,RAIN,8.13,1002.1033,90.0,124.97,15.12
2988970,london_grid_565,2018-04-27 11:00:00,RAIN,8.07,1003.5856,90.0,122.13,14.3
2988971,london_grid_566,2018-04-27 11:00:00,RAIN,8.01,1005.068,90.0,118.95,13.53
2988972,london_grid_567,2018-04-27 11:00:00,CLOUDY,11.18,1006.7682,81.0,146.44,24.75
2988973,london_grid_568,2018-04-27 11:00:00,CLOUDY,11.09,1006.8181,81.0,145.66,25.34
2988974,london_grid_569,2018-04-27 11:00:00,CLOUDY,10.99,1006.8681,81.0,144.91,25.92
2988975,london_grid_570,2018-04-27 11:00:00,CLOUDY,11.14,1006.4473,80.0,146.12,25.79
2988976,london_grid_571,2018-04-27 11:00:00,CLOUDY,11.53,1005.5557,78.0,149.43,24.99
2988977,london_grid_572,2018-04-27 11:00:00,CLOUDY,11.92,1004.664,76.0,152.95,24.27
2988978,london_grid_573,2018-04-27 11:00:00,RAIN,11.46,1001.4864,78.0,151.77,22.28
2988979,london_grid_574,2018-04-27 11:00:00,RAIN,11.0,998.3087,81.0,150.36,20.3
2988980,london_grid_575,2018-04-27 11:00:00,RAIN,10.69,998.8108,82.0,145.58,19.0
2988981,london_grid_576,2018-04-27 11:00:00,RAIN,10.53,1002.9928,81.0,137.33,18.64
2988982,london_grid_577,2018-04-27 11:00:00,RAIN,10.38,1007.1748,81.0,128.95,18.67
2988983,london_grid_578,2018-04-27 11:00:00,RAIN,9.96,1006.2716,83.0,126.62,18.36
2988984,london_grid_579,2018-04-27 11:00:00,RAIN,9.55,1005.3684,86.0,124.22,18.08
2988985,london_grid_580,2018-04-27 11:00:00,RAIN,9.21,1004.1782,87.0,124.16,17.8
2988986,london_grid_581,2018-04-27 11:00:00,RAIN,8.96,1002.7011,88.0,126.57,17.53
2988987,london_grid_582,2018-04-27 11:00:00,RAIN,8.7,1001.224,89.0,129.05,17.28
2988988,london_grid_583,2018-04-27 11:00:00,RAIN,8.54,1001.3447,89.0,128.42,16.6
2988989,london_grid_584,2018-04-27 11:00:00,RAIN,8.38,1001.4655,89.0,127.72,15.91
2988990,london_grid_585,2018-04-27 11:00:00,RAIN,8.25,1002.0875,90.0,126.03,15.1
2988991,london_grid_586,2018-04-27 11:00:00,RAIN,8.14,1003.2109,90.0,123.1,14.19
2988992,london_grid_587,2018-04-27 11:00:00,RAIN,8.04,1004.3342,90.0,119.79,13.32
2988993,london_grid_588,2018-04-27 11:00:00,CLOUDY,11.25,1006.8638,81.0,147.84,24.22
2988994,london_grid_589,2018-04-27 11:00:00,CLOUDY,11.13,1006.9401,81.0,146.81,24.67
2988995,london_grid_590,2018-04-27 11:00:00,CLOUDY,11.0,1007.0164,81.0,145.82,25.13
2988996,london_grid_591,2018-04-27 11:00:00,CLOUDY,11.14,1006.8119,80.0,146.88,25.07
2988997,london_grid_592,2018-04-27 11:00:00,CLOUDY,11.55,1006.3265,78.0,150.08,24.54
2988998,london_grid_593,2018-04-27 11:00:00,CLOUDY,11.95,1005.8411,76.0,153.41,24.09
2988999,london_grid_594,2018-04-27 11:00:00,RAIN,11.56,1002.2488,78.0,152.63,22.37
2989000,london_grid_595,2018-04-27 11:00:00,RAIN,11.16,998.6565,79.0,151.73,20.64
2989001,london_grid_596,2018-04-27 11:00:00,RAIN,10.87,999.0597,80.0,146.95,19.58
2989002,london_grid_597,2018-04-27 11:00:00,RAIN,10.69,1003.4584,80.0,138.26,19.5
2989003,london_grid_598,2018-04-27 11:00:00,RAIN,10.5,1007.8572,80.0,129.71,19.87
2989004,london_grid_599,2018-04-27 11:00:00,RAIN,10.12,1007.2404,82.0,127.46,19.47
2989005,london_grid_600,2018-04-27 11:00:00,RAIN,9.74,1006.6237,84.0,125.12,19.09
2989006,london_grid_601,2018-04-27 11:00:00,RAIN,9.44,1005.5325,86.0,125.12,18.61
2989007,london_grid_602,2018-04-27 11:00:00,RAIN,9.21,1003.967,87.0,127.64,18.01
2989008,london_grid_603,2018-04-27 11:00:00,RAIN,8.97,1002.4014,88.0,130.32,17.46
2989009,london_grid_604,2018-04-27 11:00:00,RAIN,8.75,1002.1313,88.0,129.65,16.69
2989010,london_grid_605,2018-04-27 11:00:00,RAIN,8.53,1001.8612,89.0,128.92,15.92
2989011,london_grid_606,2018-04-27 11:00:00,RAIN,8.35,1002.1697,89.0,127.15,15.06
2989012,london_grid_607,2018-04-27 11:00:00,RAIN,8.21,1003.0569,90.0,124.14,14.14
2989013,london_grid_608,2018-04-27 11:00:00,RAIN,8.08,1003.944,90.0,120.72,13.26
2989014,london_grid_609,2018-04-27 11:00:00,CLOUDY,11.37,1006.943,80.0,150.02,23.63
2989015,london_grid_610,2018-04-27 11:00:00,CLOUDY,11.21,1007.0056,80.0,148.78,23.89
2989016,london_grid_611,2018-04-27 11:00:00,CLOUDY,11.06,1007.0682,80.0,147.55,24.16
2989017,london_grid_612,2018-04-27 11:00:00,CLOUDY,11.14,1006.8733,80.0,148.3,24.13
2989018,london_grid_613,2018-04-27 11:00:00,CLOUDY,11.45,1006.4208,78.0,151.05,23.84
2989019,london_grid_614,2018-04-27 11:00:00,CLOUDY,11.77,1005.9683,76.0,153.87,23.62
2989020,london_grid_615,2018-04-27 11:00:00,RAIN,11.54,1002.5333,77.0,153.33,22.22
2989021,london_grid_616,2018-04-27 11:00:00,RAIN,11.32,999.0982,78.0,152.73,20.83
2989022,london_grid_617,2018-04-27 11:00:00,RAIN,11.09,999.5129,79.0,147.88,19.98
2989023,london_grid_618,2018-04-27 11:00:00,RAIN,10.84,1003.7773,79.0,138.78,20.05
2989024,london_grid_619,2018-04-27 11:00:00,RAIN,10.6,1008.0418,79.0,129.95,20.61
2989025,london_grid_620,2018-04-27 11:00:00,RAIN,10.23,1007.6991,81.0,127.76,20.38
2989026,london_grid_621,2018-04-27 11:00:00,RAIN,9.86,1007.3564,83.0,125.54,20.19
2989027,london_grid_622,2018-04-27 11:00:00,RAIN,9.59,1006.5015,84.0,125.69,19.58
2989028,london_grid_623,2018-04-27 11:00:00,RAIN,9.43,1005.1344,85.0,128.46,18.57
2989029,london_grid_624,2018-04-27 11:00:00,RAIN,9.28,1003.7672,87.0,131.55,17.6
2989030,london_grid_625,2018-04-27 11:00:00,RAIN,8.97,1003.0455,87.0,130.9,16.74
2989031,london_grid_626,2018-04-27 11:00:00,RAIN,8.67,1002.3239,88.0,130.18,15.89
2989032,london_grid_627,2018-04-27 11:00:00,RAIN,8.44,1002.3499,89.0,128.36,15.01
2989033,london_grid_628,2018-04-27 11:00:00,RAIN,8.29,1003.1237,89.0,125.23,14.15
2989034,london_grid_629,2018-04-27 11:00:00,RAIN,8.13,1003.8974,90.0,121.71,13.34
2989035,london_grid_630,2018-04-27 11:00:00,CLOUDY,11.48,1007.0221,80.0,152.31,23.08
2989036,london_grid_631,2018-04-27 11:00:00,CLOUDY,11.3,1007.0711,80.0,150.87,23.14
2989037,london_grid_632,2018-04-27 11:00:00,CLOUDY,11.11,1007.12,80.0,149.44,23.21
2989038,london_grid_633,2018-04-27 11:00:00,CLOUDY,11.13,1006.9347,80.0,149.84,23.21
2989039,london_grid_634,2018-04-27 11:00:00,CLOUDY,11.35,1006.5151,78.0,152.09,23.16
2989040,london_grid_635,2018-04-27 11:00:00,CLOUDY,11.58,1006.0955,76.0,154.34,23.14
2989041,london_grid_636,2018-04-27 11:00:00,RAIN,11.53,1002.8177,77.0,154.04,22.09
2989042,london_grid_637,2018-04-27 11:00:00,RAIN,11.48,999.5398,77.0,153.72,21.03
2989043,london_grid_638,2018-04-27 11:00:00,RAIN,11.3,999.966,78.0,148.78,20.39
2989044,london_grid_639,2018-04-27 11:00:00,RAIN,11.0,1004.0962,78.0,139.26,20.59
2989045,london_grid_640,2018-04-27 11:00:00,RAIN,10.69,1008.2264,79.0,130.16,21.34
