id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3027317,london_grid_596,2018-04-28 12:00:00,CLOUDY,10.56,1001.0869,85.0,307.15,10.67
3027318,london_grid_597,2018-04-28 12:00:00,CLOUDY,10.42,1005.3724,85.0,316.78,12.49
3027319,london_grid_598,2018-04-28 12:00:00,CLOUDY,10.29,1009.6578,84.0,323.82,14.56
3027320,london_grid_599,2018-04-28 12:00:00,CLOUDY,10.2,1008.8591,86.0,326.98,14.6
3027321,london_grid_600,2018-04-28 12:00:00,CLOUDY,10.11,1008.0603,87.0,330.11,14.69
3027322,london_grid_601,2018-04-28 12:00:00,CLOUDY,9.91,1006.8079,88.0,334.51,15.0
3027323,london_grid_602,2018-04-28 12:00:00,RAIN,9.6,1005.1016,89.0,339.91,15.61
3027324,london_grid_603,2018-04-28 12:00:00,RAIN,9.29,1003.3954,91.0,344.87,16.35
3027325,london_grid_604,2018-04-28 12:00:00,RAIN,8.94,1003.0562,91.0,348.99,17.18
3027326,london_grid_605,2018-04-28 12:00:00,RAIN,8.58,1002.717,91.0,352.71,18.09
3027327,london_grid_606,2018-04-28 12:00:00,RAIN,8.3,1002.9691,91.0,356.1,18.58
3027328,london_grid_607,2018-04-28 12:00:00,RAIN,8.1,1003.8126,92.0,359.43,18.65
3027329,london_grid_608,2018-04-28 12:00:00,RAIN,7.89,1004.6561,92.0,2.73,18.77
3027330,london_grid_609,2018-04-28 12:00:00,CLOUDY,9.79,1010.3522,88.0,247.79,22.57
3027331,london_grid_610,2018-04-28 12:00:00,CLOUDY,10.0,1010.187,88.0,243.64,22.55
3027332,london_grid_611,2018-04-28 12:00:00,CLOUDY,10.2,1010.0219,87.0,239.5,22.64
3027333,london_grid_612,2018-04-28 12:00:00,CLOUDY,10.54,1009.5918,86.0,238.43,21.2
3027334,london_grid_613,2018-04-28 12:00:00,RAIN,10.99,1008.8968,85.0,240.9,18.14
3027335,london_grid_614,2018-04-28 12:00:00,RAIN,11.45,1008.2018,84.0,244.36,15.14
3027336,london_grid_615,2018-04-28 12:00:00,RAIN,11.15,1004.6549,85.0,258.55,12.1
3027337,london_grid_616,2018-04-28 12:00:00,RAIN,10.86,1001.108,85.0,279.86,10.21
3027338,london_grid_617,2018-04-28 12:00:00,CLOUDY,10.62,1001.4044,85.0,299.67,10.67
3027339,london_grid_618,2018-04-28 12:00:00,CLOUDY,10.46,1005.5439,85.0,310.84,12.54
3027340,london_grid_619,2018-04-28 12:00:00,CLOUDY,10.29,1009.6834,85.0,318.89,14.76
3027341,london_grid_620,2018-04-28 12:00:00,CLOUDY,10.18,1009.156,86.0,321.85,14.81
3027342,london_grid_621,2018-04-28 12:00:00,CLOUDY,10.08,1008.6287,87.0,324.78,14.9
3027343,london_grid_622,2018-04-28 12:00:00,CLOUDY,9.92,1007.604,88.0,329.37,15.02
3027344,london_grid_623,2018-04-28 12:00:00,RAIN,9.7,1006.0821,89.0,335.51,15.26
3027345,london_grid_624,2018-04-28 12:00:00,RAIN,9.49,1004.5602,90.0,341.4,15.68
3027346,london_grid_625,2018-04-28 12:00:00,RAIN,9.07,1003.7602,91.0,346.12,16.58
3027347,london_grid_626,2018-04-28 12:00:00,RAIN,8.66,1002.9602,92.0,350.33,17.58
3027348,london_grid_627,2018-04-28 12:00:00,RAIN,8.34,1002.9294,92.0,354.01,18.2
3027349,london_grid_628,2018-04-28 12:00:00,RAIN,8.11,1003.668,92.0,357.46,18.43
3027350,london_grid_629,2018-04-28 12:00:00,RAIN,7.89,1004.4065,93.0,0.8,18.72
3027351,london_grid_630,2018-04-28 12:00:00,CLOUDY,9.79,1010.333,88.0,247.33,22.95
3027352,london_grid_631,2018-04-28 12:00:00,CLOUDY,9.95,1010.1602,88.0,242.67,23.16
3027353,london_grid_632,2018-04-28 12:00:00,CLOUDY,10.11,1009.9873,88.0,238.12,23.52
3027354,london_grid_633,2018-04-28 12:00:00,CLOUDY,10.37,1009.5649,87.0,236.46,22.34
3027355,london_grid_634,2018-04-28 12:00:00,RAIN,10.73,1008.8929,86.0,237.81,19.51
3027356,london_grid_635,2018-04-28 12:00:00,RAIN,11.09,1008.2209,85.0,239.61,16.71
3027357,london_grid_636,2018-04-28 12:00:00,RAIN,10.97,1004.8226,86.0,252.12,13.22
3027358,london_grid_637,2018-04-28 12:00:00,RAIN,10.85,1001.4242,86.0,271.77,10.76
3027359,london_grid_638,2018-04-28 12:00:00,CLOUDY,10.69,1001.7218,86.0,292.32,10.85
3027360,london_grid_639,2018-04-28 12:00:00,CLOUDY,10.49,1005.7154,85.0,305.01,12.73
3027361,london_grid_640,2018-04-28 12:00:00,CLOUDY,10.29,1009.709,85.0,314.12,15.06
3027362,london_grid_641,2018-04-28 12:00:00,CLOUDY,10.17,1009.453,86.0,316.9,15.13
3027363,london_grid_642,2018-04-28 12:00:00,CLOUDY,10.05,1009.197,87.0,319.65,15.23
3027364,london_grid_643,2018-04-28 12:00:00,CLOUDY,9.93,1008.4002,88.0,324.27,15.15
3027365,london_grid_644,2018-04-28 12:00:00,CLOUDY,9.81,1007.0626,89.0,330.94,15.01
3027366,london_grid_645,2018-04-28 12:00:00,CLOUDY,9.69,1005.725,90.0,337.63,15.07
3027367,london_grid_646,2018-04-28 12:00:00,RAIN,9.21,1004.4642,91.0,343.05,16.02
3027368,london_grid_647,2018-04-28 12:00:00,RAIN,8.73,1003.2034,92.0,347.82,17.09
3027369,london_grid_648,2018-04-28 12:00:00,RAIN,8.37,1002.8898,93.0,351.84,17.84
3027370,london_grid_649,2018-04-28 12:00:00,RAIN,8.13,1003.5234,93.0,355.43,18.23
3027371,london_grid_650,2018-04-28 12:00:00,RAIN,7.89,1004.157,94.0,358.86,18.7
3027372,london_grid_651,2018-04-28 12:00:00,CLOUDY,9.91,1010.4226,88.0,247.24,23.2
3027373,london_grid_652,2018-04-28 12:00:00,CLOUDY,10.0,1010.237,88.0,242.36,23.59
3027374,london_grid_653,2018-04-28 12:00:00,CLOUDY,10.1,1010.0514,88.0,237.67,24.13
3027375,london_grid_654,2018-04-28 12:00:00,CLOUDY,10.29,1009.6405,88.0,235.59,23.25
3027376,london_grid_655,2018-04-28 12:00:00,CLOUDY,10.57,1009.0043,87.0,236.02,20.82
3027377,london_grid_656,2018-04-28 12:00:00,RAIN,10.85,1008.3682,86.0,236.56,18.39
3027378,london_grid_657,2018-04-28 12:00:00,RAIN,10.92,1005.5714,86.0,246.8,14.67
3027379,london_grid_658,2018-04-28 12:00:00,CLOUDY,10.99,1002.7746,86.0,263.02,11.71
3027380,london_grid_659,2018-04-28 12:00:00,CLOUDY,10.88,1003.0069,85.0,282.26,11.17
3027381,london_grid_660,2018-04-28 12:00:00,CLOUDY,10.58,1006.2683,85.0,296.24,12.66
3027382,london_grid_661,2018-04-28 12:00:00,CLOUDY,10.29,1009.5298,86.0,306.79,14.74
3027383,london_grid_662,2018-04-28 12:00:00,CLOUDY,10.15,1009.3147,86.0,309.52,14.83
3027384,london_grid_663,2018-04-28 12:00:00,CLOUDY,10.02,1009.0997,87.0,312.21,14.95
3027385,london_grid_664,2018-04-28 12:00:00,CLOUDY,9.94,1008.5026,88.0,317.09,14.64
3027386,london_grid_665,2018-04-28 12:00:00,CLOUDY,9.91,1007.5234,89.0,324.71,14.07
3027387,london_grid_666,2018-04-28 12:00:00,CLOUDY,9.89,1006.5442,89.0,332.83,13.76
3027388,london_grid_667,2018-04-28 12:00:00,RAIN,9.39,1005.1144,91.0,339.54,14.81
3027389,london_grid_668,2018-04-28 12:00:00,RAIN,8.9,1003.6847,92.0,345.29,16.04
3027390,london_grid_669,2018-04-28 12:00:00,RAIN,8.53,1003.3493,93.0,350.1,16.92
3027391,london_grid_670,2018-04-28 12:00:00,RAIN,8.29,1004.1083,94.0,354.44,17.44
3027392,london_grid_671,2018-04-28 12:00:00,RAIN,8.05,1004.8674,94.0,358.5,18.05
3027393,london_grid_672,2018-04-28 12:00:00,CLOUDY,10.03,1010.5122,87.0,247.15,23.45
3027394,london_grid_673,2018-04-28 12:00:00,CLOUDY,10.06,1010.3138,88.0,242.06,24.01
3027395,london_grid_674,2018-04-28 12:00:00,CLOUDY,10.09,1010.1154,88.0,237.24,24.75
3027396,london_grid_675,2018-04-28 12:00:00,CLOUDY,10.21,1009.716,88.0,234.79,24.17
3027397,london_grid_676,2018-04-28 12:00:00,CLOUDY,10.41,1009.1157,88.0,234.44,22.15
3027398,london_grid_677,2018-04-28 12:00:00,RAIN,10.61,1008.5154,87.0,234.02,20.12
3027399,london_grid_678,2018-04-28 12:00:00,CLOUDY,10.87,1006.3202,86.0,242.47,16.22
3027400,london_grid_679,2018-04-28 12:00:00,CLOUDY,11.14,1004.125,85.0,255.73,12.89
3027401,london_grid_680,2018-04-28 12:00:00,CLOUDY,11.07,1004.292,85.0,273.02,11.81
3027402,london_grid_681,2018-04-28 12:00:00,CLOUDY,10.68,1006.8213,85.0,287.59,12.9
3027403,london_grid_682,2018-04-28 12:00:00,CLOUDY,10.29,1009.3505,86.0,299.26,14.67
3027404,london_grid_683,2018-04-28 12:00:00,CLOUDY,10.14,1009.1765,87.0,301.96,14.78
3027405,london_grid_684,2018-04-28 12:00:00,CLOUDY,9.98,1009.0024,88.0,304.61,14.93
3027406,london_grid_685,2018-04-28 12:00:00,CLOUDY,9.94,1008.605,88.0,309.53,14.38
3027407,london_grid_686,2018-04-28 12:00:00,CLOUDY,10.02,1007.9842,88.0,317.7,13.31
3027408,london_grid_687,2018-04-28 12:00:00,CLOUDY,10.09,1007.3634,89.0,327.06,12.56
3027409,london_grid_688,2018-04-28 12:00:00,RAIN,9.58,1005.7647,90.0,335.43,13.67
3027410,london_grid_689,2018-04-28 12:00:00,RAIN,9.06,1004.166,92.0,342.42,15.02
3027411,london_grid_690,2018-04-28 12:00:00,RAIN,8.69,1003.8088,93.0,348.17,16.03
3027412,london_grid_691,2018-04-28 12:00:00,RAIN,8.45,1004.6933,94.0,353.35,16.66
3027413,london_grid_692,2018-04-28 12:00:00,RAIN,8.21,1005.5778,94.0,358.11,17.41
3027414,london_grid_693,2018-04-28 12:00:00,CLOUDY,10.35,1010.0674,86.0,246.97,23.41
3027415,london_grid_694,2018-04-28 12:00:00,CLOUDY,10.28,1009.9522,87.0,241.93,24.21
3027416,london_grid_695,2018-04-28 12:00:00,CLOUDY,10.22,1009.837,88.0,237.25,25.19
3027417,london_grid_696,2018-04-28 12:00:00,CLOUDY,10.25,1009.5906,88.0,234.68,24.91
3027418,london_grid_697,2018-04-28 12:00:00,CLOUDY,10.37,1009.213,88.0,233.87,23.26
3027419,london_grid_698,2018-04-28 12:00:00,CLOUDY,10.49,1008.8354,88.0,232.93,21.61
3027420,london_grid_699,2018-04-28 12:00:00,CLOUDY,10.78,1007.2469,87.0,239.83,17.8
3027421,london_grid_700,2018-04-28 12:00:00,CLOUDY,11.08,1005.6584,86.0,250.21,14.39
3027422,london_grid_701,2018-04-28 12:00:00,CLOUDY,11.04,1005.7371,85.0,264.52,12.9
3027423,london_grid_702,2018-04-28 12:00:00,CLOUDY,10.65,1007.483,86.0,278.46,13.43
3027424,london_grid_703,2018-04-28 12:00:00,CLOUDY,10.27,1009.2289,87.0,290.68,14.68
3027425,london_grid_704,2018-04-28 12:00:00,CLOUDY,10.12,1009.0805,87.0,293.4,14.81
3027426,london_grid_705,2018-04-28 12:00:00,CLOUDY,9.98,1008.932,88.0,296.06,14.98
3027427,london_grid_706,2018-04-28 12:00:00,CLOUDY,9.96,1008.6626,88.0,300.8,14.31
3027428,london_grid_707,2018-04-28 12:00:00,CLOUDY,10.06,1008.2722,88.0,308.82,12.97
3027429,london_grid_708,2018-04-28 12:00:00,CLOUDY,10.17,1007.8818,88.0,318.43,11.93
3027430,london_grid_709,2018-04-28 12:00:00,CLOUDY,9.72,1006.3778,90.0,329.26,12.75
3027431,london_grid_710,2018-04-28 12:00:00,RAIN,9.27,1004.8738,92.0,338.49,13.96
3027432,london_grid_711,2018-04-28 12:00:00,RAIN,8.92,1004.5436,93.0,345.98,14.97
3027433,london_grid_712,2018-04-28 12:00:00,RAIN,8.68,1005.3871,94.0,352.53,15.7
3027434,london_grid_713,2018-04-28 12:00:00,RAIN,8.43,1006.2306,94.0,358.42,16.62
3027435,london_grid_714,2018-04-28 12:00:00,CLOUDY,10.87,1009.0882,84.0,246.7,23.08
3027436,london_grid_715,2018-04-28 12:00:00,CLOUDY,10.68,1009.1522,85.0,241.96,24.19
3027437,london_grid_716,2018-04-28 12:00:00,CLOUDY,10.48,1009.2162,86.0,237.66,25.44
3027438,london_grid_717,2018-04-28 12:00:00,CLOUDY,10.41,1009.2642,87.0,235.18,25.46
3027439,london_grid_718,2018-04-28 12:00:00,CLOUDY,10.45,1009.2962,87.0,234.14,24.13
3027440,london_grid_719,2018-04-28 12:00:00,CLOUDY,10.49,1009.3282,88.0,232.97,22.82
3027441,london_grid_720,2018-04-28 12:00:00,CLOUDY,10.66,1008.3515,87.0,238.46,19.36
3027442,london_grid_721,2018-04-28 12:00:00,CLOUDY,10.82,1007.3749,86.0,246.22,16.16
3027443,london_grid_722,2018-04-28 12:00:00,CLOUDY,10.77,1007.3422,86.0,257.21,14.42
3027444,london_grid_723,2018-04-28 12:00:00,CLOUDY,10.5,1008.2536,87.0,269.35,14.34
3027445,london_grid_724,2018-04-28 12:00:00,CLOUDY,10.23,1009.1649,87.0,281.1,14.89
3027446,london_grid_725,2018-04-28 12:00:00,CLOUDY,10.12,1009.0267,88.0,283.87,15.03
3027447,london_grid_726,2018-04-28 12:00:00,CLOUDY,10.0,1008.8885,88.0,286.59,15.21
3027448,london_grid_727,2018-04-28 12:00:00,CLOUDY,9.98,1008.6753,89.0,291.16,14.54
3027449,london_grid_728,2018-04-28 12:00:00,CLOUDY,10.06,1008.3874,89.0,298.7,13.17
3027450,london_grid_729,2018-04-28 12:00:00,CLOUDY,10.13,1008.0994,89.0,307.79,12.08
3027451,london_grid_730,2018-04-28 12:00:00,CLOUDY,9.82,1006.9538,90.0,320.94,12.18
3027452,london_grid_731,2018-04-28 12:00:00,CLOUDY,9.52,1005.8082,92.0,333.23,12.9
3027453,london_grid_732,2018-04-28 12:00:00,RAIN,9.24,1005.5535,93.0,343.4,13.75
3027454,london_grid_733,2018-04-28 12:00:00,RAIN,8.97,1006.1896,93.0,352.0,14.58
3027455,london_grid_734,2018-04-28 12:00:00,RAIN,8.71,1006.8258,94.0,359.54,15.69
3027456,london_grid_735,2018-04-28 12:00:00,CLOUDY,11.39,1008.109,82.0,246.43,22.75
3027457,london_grid_736,2018-04-28 12:00:00,CLOUDY,11.07,1008.3522,84.0,241.99,24.16
3027458,london_grid_737,2018-04-28 12:00:00,CLOUDY,10.75,1008.5954,85.0,238.06,25.7
3027459,london_grid_738,2018-04-28 12:00:00,CLOUDY,10.57,1008.9378,86.0,235.67,26.01
3027460,london_grid_739,2018-04-28 12:00:00,CLOUDY,10.53,1009.3793,87.0,234.39,25.02
3027461,london_grid_740,2018-04-28 12:00:00,CLOUDY,10.49,1009.8209,88.0,233.01,24.04
3027462,london_grid_741,2018-04-28 12:00:00,CLOUDY,10.53,1009.4562,88.0,237.3,20.93
3027463,london_grid_742,2018-04-28 12:00:00,CLOUDY,10.57,1009.0914,87.0,243.03,17.99
3027464,london_grid_743,2018-04-28 12:00:00,CLOUDY,10.51,1008.9474,88.0,251.37,16.14
3027465,london_grid_744,2018-04-28 12:00:00,CLOUDY,10.35,1009.0242,88.0,261.49,15.56
3027466,london_grid_745,2018-04-28 12:00:00,CLOUDY,10.19,1009.1009,88.0,272.02,15.5
3027467,london_grid_746,2018-04-28 12:00:00,CLOUDY,10.11,1008.9729,88.0,274.86,15.65
3027468,london_grid_747,2018-04-28 12:00:00,CLOUDY,10.03,1008.8449,89.0,277.63,15.83
3027469,london_grid_748,2018-04-28 12:00:00,CLOUDY,10.01,1008.6881,89.0,282.06,15.16
3027470,london_grid_749,2018-04-28 12:00:00,CLOUDY,10.05,1008.5025,89.0,289.18,13.76
3027471,london_grid_750,2018-04-28 12:00:00,CLOUDY,10.09,1008.317,89.0,297.74,12.62
3027472,london_grid_751,2018-04-28 12:00:00,CLOUDY,9.93,1007.5298,90.0,312.02,11.9
3027473,london_grid_752,2018-04-28 12:00:00,CLOUDY,9.77,1006.7426,91.0,327.09,11.97
3027474,london_grid_753,2018-04-28 12:00:00,CLOUDY,9.55,1006.5634,92.0,340.32,12.56
3027475,london_grid_754,2018-04-28 12:00:00,RAIN,9.27,1006.9922,93.0,351.39,13.45
3027476,london_grid_755,2018-04-28 12:00:00,RAIN,8.99,1007.4209,93.0,0.79,14.77
3027477,london_grid_756,2018-04-28 12:00:00,RAIN,11.91,1005.5554,80.0,245.73,22.42
3027478,london_grid_757,2018-04-28 12:00:00,CLOUDY,11.62,1005.5682,82.0,242.01,23.76
3027479,london_grid_758,2018-04-28 12:00:00,CLOUDY,11.33,1005.581,83.0,238.69,25.18
3027480,london_grid_759,2018-04-28 12:00:00,CLOUDY,11.09,1006.3419,84.0,236.68,25.71
3027481,london_grid_760,2018-04-28 12:00:00,CLOUDY,10.89,1007.851,85.0,235.67,25.28
3027482,london_grid_761,2018-04-28 12:00:00,CLOUDY,10.69,1009.3602,87.0,234.62,24.86
3027483,london_grid_762,2018-04-28 12:00:00,CLOUDY,10.63,1009.2565,87.0,237.88,22.1
3027484,london_grid_763,2018-04-28 12:00:00,CLOUDY,10.58,1009.1528,88.0,242.04,19.43
3027485,london_grid_764,2018-04-28 12:00:00,CLOUDY,10.47,1009.0984,88.0,248.16,17.67
3027486,london_grid_765,2018-04-28 12:00:00,CLOUDY,10.31,1009.0933,88.0,255.84,16.94
3027487,london_grid_766,2018-04-28 12:00:00,CLOUDY,10.15,1009.0882,89.0,264.05,16.53
3027488,london_grid_767,2018-04-28 12:00:00,CLOUDY,10.1,1008.9525,89.0,266.45,16.59
3027489,london_grid_768,2018-04-28 12:00:00,CLOUDY,10.05,1008.8168,89.0,268.82,16.67
3027490,london_grid_769,2018-04-28 12:00:00,CLOUDY,10.05,1008.6664,89.0,272.47,15.88
3027491,london_grid_770,2018-04-28 12:00:00,CLOUDY,10.09,1008.5013,89.0,278.26,14.31
3027492,london_grid_771,2018-04-28 12:00:00,CLOUDY,10.13,1008.3362,89.0,285.39,12.92
3027493,london_grid_772,2018-04-28 12:00:00,CLOUDY,10.02,1007.8101,90.0,299.8,11.44
3027494,london_grid_773,2018-04-28 12:00:00,CLOUDY,9.9,1007.284,91.0,317.02,10.87
3027495,london_grid_774,2018-04-28 12:00:00,CLOUDY,9.71,1007.1471,92.0,334.24,11.09
3027496,london_grid_775,2018-04-28 12:00:00,RAIN,9.43,1007.3992,92.0,349.61,11.99
3027497,london_grid_776,2018-04-28 12:00:00,RAIN,9.15,1007.6513,93.0,2.07,13.61
3027498,london_grid_777,2018-04-28 12:00:00,RAIN,12.43,1003.0018,78.0,245.01,22.09
3027499,london_grid_778,2018-04-28 12:00:00,RAIN,12.17,1002.7842,80.0,242.02,23.35
3027500,london_grid_779,2018-04-28 12:00:00,CLOUDY,11.92,1002.5666,81.0,239.35,24.67
3027501,london_grid_780,2018-04-28 12:00:00,CLOUDY,11.61,1003.7461,82.0,237.71,25.42
3027502,london_grid_781,2018-04-28 12:00:00,CLOUDY,11.25,1006.3227,84.0,236.91,25.55
3027503,london_grid_782,2018-04-28 12:00:00,CLOUDY,10.89,1008.8994,86.0,236.12,25.69
3027504,london_grid_783,2018-04-28 12:00:00,CLOUDY,10.74,1009.0568,87.0,238.4,23.27
3027505,london_grid_784,2018-04-28 12:00:00,CLOUDY,10.58,1009.2143,88.0,241.19,20.89
3027506,london_grid_785,2018-04-28 12:00:00,CLOUDY,10.43,1009.2495,89.0,245.46,19.25
3027507,london_grid_786,2018-04-28 12:00:00,CLOUDY,10.27,1009.1624,89.0,251.07,18.45
3027508,london_grid_787,2018-04-28 12:00:00,CLOUDY,10.11,1009.0754,89.0,257.13,17.84
3027509,london_grid_788,2018-04-28 12:00:00,CLOUDY,10.09,1008.932,90.0,259.08,17.84
3027510,london_grid_789,2018-04-28 12:00:00,CLOUDY,10.08,1008.7886,90.0,261.02,17.86
3027511,london_grid_790,2018-04-28 12:00:00,CLOUDY,10.09,1008.6446,90.0,263.93,17.0
3027512,london_grid_791,2018-04-28 12:00:00,CLOUDY,10.13,1008.5,90.0,268.47,15.33
3027513,london_grid_792,2018-04-28 12:00:00,CLOUDY,10.17,1008.3554,90.0,274.08,13.77
3027514,london_grid_793,2018-04-28 12:00:00,CLOUDY,10.1,1008.0904,90.0,287.21,11.54
3027515,london_grid_794,2018-04-28 12:00:00,CLOUDY,10.04,1007.8255,91.0,305.13,10.16
3027516,london_grid_795,2018-04-28 12:00:00,CLOUDY,9.87,1007.7307,91.0,326.4,9.77
3027517,london_grid_796,2018-04-28 12:00:00,CLOUDY,9.59,1007.8062,92.0,347.33,10.54
3027518,london_grid_797,2018-04-28 12:00:00,RAIN,9.31,1007.8818,93.0,3.59,12.46
3027519,london_grid_798,2018-04-28 12:00:00,RAIN,12.71,1000.6754,78.0,244.23,22.01
3027520,london_grid_799,2018-04-28 12:00:00,RAIN,12.51,1000.4936,79.0,241.91,23.16
3027521,london_grid_800,2018-04-28 12:00:00,RAIN,12.31,1000.3119,79.0,239.81,24.34
3027522,london_grid_801,2018-04-28 12:00:00,CLOUDY,11.98,1001.9477,81.0,238.58,25.2
3027523,london_grid_802,2018-04-28 12:00:00,CLOUDY,11.54,1005.4011,83.0,238.09,25.71
3027524,london_grid_803,2018-04-28 12:00:00,CLOUDY,11.09,1008.8546,84.0,237.61,26.22
3027525,london_grid_804,2018-04-28 12:00:00,CLOUDY,10.85,1009.0671,86.0,239.18,24.13
3027526,london_grid_805,2018-04-28 12:00:00,CLOUDY,10.61,1009.2795,88.0,241.05,22.06
3027527,london_grid_806,2018-04-28 12:00:00,CLOUDY,10.4,1009.3205,89.0,243.91,20.62
3027528,london_grid_807,2018-04-28 12:00:00,CLOUDY,10.24,1009.1899,89.0,247.72,19.86
3027529,london_grid_808,2018-04-28 12:00:00,CLOUDY,10.07,1009.0594,90.0,251.8,19.2
3027530,london_grid_809,2018-04-28 12:00:00,CLOUDY,10.07,1008.9134,90.0,253.15,19.15
3027531,london_grid_810,2018-04-28 12:00:00,CLOUDY,10.07,1008.7675,90.0,254.5,19.1
3027532,london_grid_811,2018-04-28 12:00:00,CLOUDY,10.09,1008.6248,90.0,256.57,18.21
3027533,london_grid_812,2018-04-28 12:00:00,CLOUDY,10.14,1008.4853,90.0,259.77,16.51
3027534,london_grid_813,2018-04-28 12:00:00,CLOUDY,10.19,1008.3458,90.0,263.69,14.87
3027535,london_grid_814,2018-04-28 12:00:00,CLOUDY,10.16,1008.214,90.0,274.07,12.04
3027536,london_grid_815,2018-04-28 12:00:00,CLOUDY,10.14,1008.0821,91.0,289.9,9.82
3027537,london_grid_816,2018-04-28 12:00:00,CLOUDY,9.99,1008.0091,91.0,313.58,8.43
3027538,london_grid_817,2018-04-28 12:00:00,CLOUDY,9.71,1007.995,92.0,342.32,8.68
3027539,london_grid_818,2018-04-28 12:00:00,CLOUDY,9.43,1007.981,93.0,4.47,10.75
3027540,london_grid_819,2018-04-28 12:00:00,RAIN,12.75,998.5762,78.0,243.41,22.18
3027541,london_grid_820,2018-04-28 12:00:00,RAIN,12.63,998.6965,78.0,241.66,23.17
3027542,london_grid_821,2018-04-28 12:00:00,RAIN,12.51,998.8168,79.0,240.06,24.19
3027543,london_grid_822,2018-04-28 12:00:00,RAIN,12.22,1000.9467,80.0,239.28,25.05
3027544,london_grid_823,2018-04-28 12:00:00,CLOUDY,11.75,1005.0862,81.0,239.2,25.75
3027545,london_grid_824,2018-04-28 12:00:00,CLOUDY,11.29,1009.2258,83.0,239.13,26.45
3027546,london_grid_825,2018-04-28 12:00:00,CLOUDY,10.97,1009.2872,85.0,240.23,24.69
3027547,london_grid_826,2018-04-28 12:00:00,CLOUDY,10.65,1009.3487,87.0,241.49,22.94
3027548,london_grid_827,2018-04-28 12:00:00,CLOUDY,10.4,1009.3115,89.0,243.24,21.75
3027549,london_grid_828,2018-04-28 12:00:00,CLOUDY,10.21,1009.1758,90.0,245.41,21.12
3027550,london_grid_829,2018-04-28 12:00:00,CLOUDY,10.03,1009.0402,91.0,247.72,20.52
3027551,london_grid_830,2018-04-28 12:00:00,CLOUDY,10.03,1008.8968,91.0,248.34,20.42
3027552,london_grid_831,2018-04-28 12:00:00,CLOUDY,10.03,1008.7534,91.0,248.97,20.33
3027553,london_grid_832,2018-04-28 12:00:00,CLOUDY,10.06,1008.6069,91.0,250.11,19.45
3027554,london_grid_833,2018-04-28 12:00:00,CLOUDY,10.12,1008.4571,91.0,251.96,17.81
3027555,london_grid_834,2018-04-28 12:00:00,CLOUDY,10.19,1008.3074,91.0,254.19,16.2
3027556,london_grid_835,2018-04-28 12:00:00,CLOUDY,10.2,1008.1807,91.0,261.23,13.03
3027557,london_grid_836,2018-04-28 12:00:00,CLOUDY,10.2,1008.054,91.0,272.46,10.19
3027558,london_grid_837,2018-04-28 12:00:00,CLOUDY,10.07,1007.9823,91.0,293.5,7.55
3027559,london_grid_838,2018-04-28 12:00:00,CLOUDY,9.79,1007.9656,92.0,331.37,6.53
3027560,london_grid_839,2018-04-28 12:00:00,CLOUDY,9.51,1007.949,93.0,4.49,8.49
3027561,london_grid_840,2018-04-28 12:00:00,RAIN,12.79,996.477,78.0,242.6,22.36
3027562,london_grid_841,2018-04-28 12:00:00,RAIN,12.75,996.8994,78.0,241.42,23.19
3027563,london_grid_842,2018-04-28 12:00:00,RAIN,12.71,997.3218,78.0,240.32,24.04
3027564,london_grid_843,2018-04-28 12:00:00,RAIN,12.45,999.9458,79.0,239.98,24.91
3027565,london_grid_844,2018-04-28 12:00:00,RAIN,11.97,1004.7714,80.0,240.31,25.8
3027566,london_grid_845,2018-04-28 12:00:00,CLOUDY,11.49,1009.597,82.0,240.63,26.7
3027567,london_grid_846,2018-04-28 12:00:00,CLOUDY,11.09,1009.5074,84.0,241.23,25.26
3027568,london_grid_847,2018-04-28 12:00:00,CLOUDY,10.69,1009.4178,87.0,241.9,23.83
3027569,london_grid_848,2018-04-28 12:00:00,CLOUDY,10.39,1009.3026,89.0,242.63,22.88
3027570,london_grid_849,2018-04-28 12:00:00,CLOUDY,10.19,1009.1618,90.0,243.37,22.41
3027571,london_grid_850,2018-04-28 12:00:00,CLOUDY,9.99,1009.0209,91.0,244.14,21.94
3027572,london_grid_851,2018-04-28 12:00:00,CLOUDY,9.99,1008.8802,91.0,244.13,21.83
3027573,london_grid_852,2018-04-28 12:00:00,CLOUDY,9.99,1008.7394,91.0,244.11,21.72
3027574,london_grid_853,2018-04-28 12:00:00,CLOUDY,10.03,1008.589,91.0,244.48,20.91
3027575,london_grid_854,2018-04-28 12:00:00,CLOUDY,10.11,1008.429,91.0,245.33,19.4
3027576,london_grid_855,2018-04-28 12:00:00,CLOUDY,10.19,1008.269,91.0,246.31,17.9
3027577,london_grid_856,2018-04-28 12:00:00,CLOUDY,10.23,1008.1474,91.0,250.65,14.58
3027578,london_grid_857,2018-04-28 12:00:00,CLOUDY,10.27,1008.0258,91.0,257.48,11.39
3027579,london_grid_858,2018-04-28 12:00:00,CLOUDY,10.15,1007.9554,91.0,271.55,7.75
3027580,london_grid_859,2018-04-28 12:00:00,CLOUDY,9.87,1007.9362,92.0,311.47,4.84
3027581,london_grid_860,2018-04-28 12:00:00,CLOUDY,9.59,1007.917,93.0,4.54,6.22
3028254,london_grid_000,2018-04-28 13:00:00,CLOUDY,9.61,1010.997,78.0,325.26,7.06
